"","Qtr","x1_qtrs","x2_qtrs","x3_qtrs","x4_qtrs","x5_qtrs","x6_qtrs","x7_qtrs","x8_qtrs","x9_qtrs","x10_qtrs","x11_qtrs","x12_qtrs","x13_qtrs","x14_qtrs","x15_qtrs","x16_qtrs","x17_qtrs","x18_qtrs","x19_qtrs","x20_qtrs","x21_qtrs","x22_qtrs","x23_qtrs","x24_qtrs","x25_qtrs","x26_qtrs","x27_qtrs","x28_qtrs","x29_qtrs","x30_qtrs","x31_qtrs","x32_qtrs","x33_qtrs","x34_qtrs","x35_qtrs","x36_qtrs","x37_qtrs","x38_qtrs","x39_qtrs","x40_qtrs"
"72",2011 Q1,4.7358064516129,4.77774193548387,4.81,4.83193548387097,4.84806451612903,4.86177419354839,4.88096774193548,4.9041935483871,4.93161290322581,4.96161290322581,4.99403225806452,5.02709677419355,5.06145161290323,5.09354838709677,5.12532258064516,5.15548387096774,5.18467741935484,5.21145161290323,5.23677419354839,5.26064516129032,5.28241935483871,5.30258064516129,5.32209677419355,5.33903225806452,5.3558064516129,5.3708064516129,5.38548387096774,5.39887096774194,5.41290322580645,5.4241935483871,5.43661290322581,5.44774193548387,5.45887096774194,5.46903225806452,5.4791935483871,5.48887096774194,5.49822580645161,5.50758064516129,5.51629032258065,5.52467741935484
"73",2011 Q2,4.75754098360656,4.80344262295082,4.82868852459016,4.83213114754098,4.82524590163934,4.81819672131148,4.81459016393443,4.81852459016393,4.8272131147541,4.84180327868852,4.86213114754098,4.8827868852459,4.90590163934426,4.93032786885246,4.95475409836066,4.97803278688525,5.00213114754098,5.02459016393443,5.04590163934426,5.06606557377049,5.0855737704918,5.1027868852459,5.12,5.13590163934426,5.1516393442623,5.16639344262295,5.18032786885246,5.19344262295082,5.20524590163934,5.21803278688525,5.22983606557377,5.24131147540984,5.25180327868852,5.26262295081967,5.27245901639344,5.28311475409836,5.29229508196721,5.30245901639344,5.31213114754098,5.32213114754098
"74",2011 Q3,4.46430769230769,4.25307692307692,4.11,4.01492307692308,3.95492307692308,3.91892307692308,3.90046153846154,3.89261538461538,3.89276923076923,3.90030769230769,3.91215384615385,3.92907692307692,3.94707692307692,3.96830769230769,3.99138461538462,4.01553846153846,4.04015384615385,4.06769230769231,4.09415384615385,4.12138461538462,4.14984615384615,4.17784615384615,4.20569230769231,4.234,4.26153846153846,4.28892307692308,4.31569230769231,4.342,4.36815384615385,4.39338461538462,4.41784615384615,4.44169230769231,4.46584615384615,4.488,4.51030769230769,4.53184615384615,4.55246153846154,4.57230769230769,4.59246153846154,4.61061538461539
"75",2011 Q4,4.16564516129032,3.88467741935484,3.68354838709677,3.54951612903226,3.46435483870968,3.41225806451613,3.38403225806452,3.37064516129032,3.37,3.3758064516129,3.38758064516129,3.40322580645161,3.42241935483871,3.44596774193548,3.47,3.49661290322581,3.52483870967742,3.55451612903226,3.58370967741935,3.61403225806452,3.64612903225806,3.67822580645161,3.71,3.74193548387097,3.77387096774194,3.805,3.83693548387097,3.86838709677419,3.89887096774194,3.92887096774194,3.95838709677419,3.98838709677419,4.01661290322581,4.04435483870968,4.07016129032258,4.09806451612903,4.12241935483871,4.14758064516129,4.17225806451613,4.19532258064516
"76",2012 Q1,4.07111111111111,3.90809523809524,3.7731746031746,3.66825396825397,3.58920634920635,3.53206349206349,3.4931746031746,3.46793650793651,3.45206349206349,3.44555555555556,3.44587301587302,3.45063492063492,3.45920634920635,3.47079365079365,3.4852380952381,3.50222222222222,3.5215873015873,3.54142857142857,3.5615873015873,3.58444444444444,3.60650793650794,3.63079365079365,3.65396825396825,3.67825396825397,3.70349206349206,3.72873015873016,3.75380952380952,3.77920634920635,3.8047619047619,3.83031746031746,3.8552380952381,3.88,3.90428571428571,3.93,3.95380952380952,3.97809523809524,4.00174603174603,4.02507936507936,4.04904761904762,4.07095238095238
"77",2012 Q2,3.4772131147541,3.24967213114754,3.08409836065574,2.95950819672131,2.86213114754098,2.78868852459016,2.73491803278689,2.69803278688525,2.67459016393443,2.66262295081967,2.66032786885246,2.66459016393443,2.67491803278689,2.69032786885246,2.70918032786885,2.7316393442623,2.75590163934426,2.78180327868852,2.80934426229508,2.83770491803279,2.86704918032787,2.89770491803279,2.92704918032787,2.9572131147541,2.98786885245902,3.01819672131148,3.04918032786885,3.07868852459016,3.1083606557377,3.13836065573771,3.16737704918033,3.19590163934426,3.22459016393443,3.25180327868852,3.27950819672131,3.30672131147541,3.33311475409836,3.35868852459016,3.38327868852459,3.40901639344262
"78",2012 Q3,3.26923076923077,3.13476923076923,3.02015384615385,2.91353846153846,2.81676923076923,2.73353846153846,2.66492307692308,2.61246153846154,2.57261538461538,2.54692307692308,2.52892307692308,2.52169230769231,2.52046153846154,2.52461538461538,2.53353846153846,2.54661538461538,2.56276923076923,2.58092307692308,2.60092307692308,2.62215384615385,2.64615384615385,2.66938461538462,2.69353846153846,2.71892307692308,2.74492307692308,2.77,2.79646153846154,2.82246153846154,2.84907692307692,2.87507692307692,2.90138461538462,2.92830769230769,2.95307692307692,2.98015384615385,3.00507692307692,3.03046153846154,3.056,3.08061538461538,3.10446153846154,3.12876923076923
"79",2012 Q4,2.98875,2.88796875,2.8121875,2.74515625,2.68734375,2.6409375,2.6065625,2.58234375,2.5678125,2.56140625,2.56203125,2.566875,2.57640625,2.58859375,2.6034375,2.62078125,2.63890625,2.65796875,2.6778125,2.6996875,2.72140625,2.74390625,2.7665625,2.79015625,2.81359375,2.83734375,2.8615625,2.88625,2.91078125,2.93578125,2.9603125,2.98546875,3.0103125,3.03546875,3.06109375,3.08515625,3.11,3.13515625,3.15953125,3.184375
"80",2013 Q1,2.84540983606557,2.80147540983607,2.78049180327869,2.76426229508197,2.75229508196721,2.74606557377049,2.74590163934426,2.75229508196721,2.7644262295082,2.78,2.79918032786885,2.81967213114754,2.84295081967213,2.86573770491803,2.89081967213115,2.91393442622951,2.93770491803279,2.96229508196721,2.98590163934426,3.01016393442623,3.03475409836066,3.05901639344262,3.08327868852459,3.10786885245902,3.13262295081967,3.1572131147541,3.18229508196721,3.20737704918033,3.23344262295082,3.25868852459016,3.28393442622951,3.31032786885246,3.33508196721311,3.36147540983607,3.38819672131148,3.41377049180328,3.43983606557377,3.46622950819672,3.49229508196721,3.51754098360656
"81",2013 Q2,2.67338709677419,2.65145161290323,2.64161290322581,2.6208064516129,2.59516129032258,2.57274193548387,2.55983870967742,2.55741935483871,2.56451612903226,2.58048387096774,2.60290322580645,2.63048387096774,2.66,2.69241935483871,2.72516129032258,2.75838709677419,2.79193548387097,2.82306451612903,2.85564516129032,2.88645161290323,2.91596774193548,2.94516129032258,2.97306451612903,3.00112903225806,3.02854838709677,3.05451612903226,3.08016129032258,3.10677419354839,3.13177419354839,3.15693548387097,3.18209677419355,3.20693548387097,3.23145161290323,3.2558064516129,3.28,3.30387096774194,3.32854838709677,3.35274193548387,3.37629032258065,3.40032258064516
